From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
04/12/2023 17:00:00,1.1,0.0,126
04/12/2023 17:30:00,1.499,0.0,192
04/12/2023 18:00:00,1.301,0.0,139
04/12/2023 18:30:00,1.199,0.0,129
04/12/2023 19:00:00,1.7,0.0,202
04/12/2023 19:30:00,1.2,0.0,127
04/12/2023 20:00:00,1.101,0.0,127
04/12/2023 20:30:00,1.6990000000000000,0.0,201
04/12/2023 21:00:00,1.1,0.0,126
04/12/2023 21:30:00,1.1,0.0,127
04/12/2023 22:00:00,1.4000000000000000,0.0,167
04/12/2023 22:30:00,1.402,0.0,157
04/12/2023 23:00:00,1.099,0.0,127
04/12/2023 23:30:00,1.1,0.0,126
05/12/2023 00:00:00,1.199,0.0,139
05/12/2023 00:30:00,1.6,0.0,181
05/12/2023 01:00:00,1.101,0.0,126
05/12/2023 01:30:00,1.099,0.0,127
05/12/2023 02:00:00,1.1,0.0,127
05/12/2023 02:30:00,1.7000000000000000,0.0,193
05/12/2023 03:00:00,1.1,0.0,127
05/12/2023 03:30:00,1.101,0.0,127
05/12/2023 04:00:00,1.199,0.0,127
05/12/2023 04:30:00,1.6,0.0,195
05/12/2023 05:00:00,1.1,0.0,126
05/12/2023 05:30:00,1.101,0.0,127
05/12/2023 06:00:00,1.099,0.0,127
05/12/2023 06:30:00,1.8,0.0,204
05/12/2023 07:00:00,1.1,0.0,127
05/12/2023 07:30:00,1.4000000000000000,0.0,167
05/12/2023 08:00:00,1.601,0.0,178
05/12/2023 08:30:00,1.099,0.0,127
05/12/2023 09:00:00,1.8,0.0,210
05/12/2023 09:30:00,1.1,0.0,126
05/12/2023 10:00:00,1.701,0.0,200
05/12/2023 10:30:00,1.299,0.0,134
05/12/2023 11:00:00,1.2000000000000000,0.0,144
05/12/2023 11:30:00,1.7000000000000000,0.0,188
05/12/2023 12:00:00,1.1,0.0,126
05/12/2023 12:30:00,1.701,0.0,200
05/12/2023 13:00:00,1.099,0.0,127
05/12/2023 13:30:00,1.201,0.0,138
05/12/2023 14:00:00,1.6,0.0,187
05/12/2023 14:30:00,1.1,0.0,127
05/12/2023 15:00:00,1.601,0.0,184
05/12/2023 15:30:00,1.298,0.0,139
05/12/2023 16:00:00,1.1,0.0,127
05/12/2023 16:30:00,1.7000000000000000,0.0,200
05/12/2023 17:00:00,1.201,0.0,127
05/12/2023 17:30:00,1.3,0.0,160
05/12/2023 18:00:00,1.6,0.0,172
05/12/2023 18:30:00,1.1,0.0,127
05/12/2023 19:00:00,1.799,0.0,208
05/12/2023 19:30:00,1.101,0.0,127
05/12/2023 20:00:00,1.199,0.0,149
05/12/2023 20:30:00,1.6,0.0,182
05/12/2023 21:00:00,1.1,0.0,128
05/12/2023 21:30:00,1.5,0.0,176
05/12/2023 22:00:00,1.402,0.0,152
05/12/2023 22:30:00,1.099,0.0,128
05/12/2023 23:00:00,1.699,0.0,197
05/12/2023 23:30:00,1.2,0.0,128
06/12/2023 00:00:00,1.101,0.0,141
06/12/2023 00:30:00,1.6990000000000000,0.0,189
06/12/2023 01:00:00,1.1,0.0,126
06/12/2023 01:30:00,1.7000000000000000,0.0,197
06/12/2023 02:00:00,1.2000000000000000,0.0,141
06/12/2023 02:30:00,1.101,0.0,127
06/12/2023 03:00:00,1.799,0.0,205
06/12/2023 03:30:00,1.1,0.0,127
06/12/2023 04:00:00,1.5010000000000000,0.0,181
06/12/2023 04:30:00,1.399,0.0,152
06/12/2023 05:00:00,1.101,0.0,128
06/12/2023 05:30:00,1.8000000000000000,0.0,211
